"id","lettre","mot","enonce","interp","regle"
"9095","P","Paradis ","Se voir en rêve au Paradis dans le Firdaws,  ","annonce qu’il pourrait s’agir du savoir ainsi que l’observation du droit chemin.",
"9096","P","Paradis ","Se voir en rêve dans un palais du Paradis,  ","annonce qu’il pourrait s’agir de pouvoir et mariage avec une belle femme. En effet, Le Très-Haut a dit «Des houris cloîtrées dans les tentes,», (Ar-Rahmân, 72).",
"9097","P","Paradis ","Se voir en rêve boire du lait du Paradis,  ","annonce qu’il pourrait s’agir de sagesse, savoir et fortune.",
"9098","P","Paradis ","Se voir en rêve boire de la source AL KAWTAR,  ","annonce qu’il pourrait s’agir d’élévation du rang et victoire sur les ennemis.",
"9099","P","Paradis ","Se voir en rêve boire de l’eau du paradis,  ","annonce qu’il pourrait s’agir de sagesse, savoir et fortune.",
"9100","P","Paradis ","Voir en rêve un polythéiste au Paradis,  ","annonce que cette personne pourrait se convertir à  l’Islam.",
"9101","P","Paradis ","Se voir en rêve disposer de la clé du Paradis,  ","annonce qu’il pourrait s’agir de consolidation de la foi, l’accomplissement de bonnes œuvres, l’acquisition d’un trésor ou d’une fortune licite suite à un héritage.",
"9102","P","Paradis ","Se voir en rêve au Paradis, copuler avec des houris et entouré de ses garçons,  ","annonce qu’il pourrait s’agir de bienfaits. En effet, Le très-Haut a dit « Parmi eux circuleront des garçons éternellement jeunes, avec des coupes, des aiguières et un verre (rempli) d‘une liqueur de source qui ne leur provoquera ni maux de tête ni étourdissement;», (Al-Waqiaa, 17-19).",
"9103","P","Paradis ","Se voir en rêve salué par les anges au Paradis,  ","annonce qu’il pourrait s’agir d’une endurance récompensée par une bonne fin ainsi que par l’accès au Paradis. Car Allah Le Très Haut a dit « Et qui endurent dans la recherche de l’agrément d’Allah, accomplissent la Salât et dépensent (dans le bien), en secret et en public, de ce que Nous leur avons attribué, et repoussent le mal par le bien. A ceux-là, la bonne demeure finale, les jardins d’Eden, où ils entreront, ainsi que tous ceux de leurs ascendants, conjoints et descendants, qui ont été de bons croyants. De chaque porte, les Anges entrerons auprès d’eux : «’’ Paix sur vous, pour ce que vous avez enduré !’ – Comme est bonne votre demeure finale’’ » (Ar_raad, 22,23, 24)",
"9104","P","Paralysie des pieds ","Se voir en rêve perclus,  ","annonce qu’il pourrait s‘agir d’affaiblissement et d’incapacité.",
"9105","P","Paralysie des pieds ","Se voir en rêve perclus et que ses pieds ne peuvent plus le supporter,  ","annonce qu’il pourrait s‘agir d’affaiblissement et d’incapacité. Ce rêve figure aussi que le rêveur pourrait être trahi par un proche sur qui il aurait compté.",
"9106","P","Paralysie faciale ","Se voir en rêve avoir une Paralysie faciale,  ","annonce qu’il pourrait s’agir d’une hérésie et il serait châtié en conséquence par Le Très-Haut. Ça devrait être une alerte pour le repentir.",
"9107","P","Pardonner  ","Voir en rêve qu’Allah Le Très-Haut lui a pardonné,  ","annonce qu’il pourrait Le rencontrer ainsi dans l’au-delà.",
"9108","P","Pardonner  ","Voir en rêve Allah Le Très-Haut lui promettre Son Pardon,  ","annonce qu’il pourrait Le rencontrer ainsi dans l’au-delà. Cependant, il pourrait subir de dures épreuves tout le long de sa vie.",
"9109","P","Pardonner  ","Se voir en rêve pardonné par une personne,  ","annonce qu’il pourrait s’agir de longévité et élévation du rang.",
"9110","P","Pardonner  ","Se voir en rêve pardonner à un pécheur,  ","annonce qu’il pourrait accomplir un acte satisfaisant et il serait récompensé par le Pardon du Très-Haut. En effet, Le Très-Haut a dit « Et que les détenteurs de richesse et d’aisance parmi vous, ne jurent pas de ne plus faire des dons aux proches, aux pauvres, et à ceux qui émigrent dans le sentier d’Allah. Qu’ils pardonnent et absolvent. N’aimez-vous pas qu’Allah vous pardonne? et Allah est Pardonneur et Miséricordieux! », (An-Nour, 22).",
"9111","P","Parfum ","Celle qui se voit en rêve imprégner d’un parfum de safran la tombe d’un Prophète sur lui le salut,  ","annonce qu’il pourrait s’agir d’accouchement d’un garçon au cas où elle serait enceinte.  ",
"9112","P","Parfum ","Celle qui se voit en rêve imprégner d’un parfum de safran la tombe d’un vertueux,  ","annonce qu’il pourrait s’agir d’accouchement d’un garçon au cas où elle serait enceinte.  ",
"9113","P","Parfum ","Celle qui se voit en rêve imprégner d’un parfum de safran la tombe d’un compagnon du Prophète sur lui la bénédiction et le salut,  ","annonce qu’il pourrait s’agir d’accouchement d’un garçon au cas où elle serait enceinte.  ",
"9114","P","Parfum ","Celle qui se voit en rêve imprégner un lieu de culte d’un parfum de safran,  ","annonce qu’il pourrait s’agir d’accouchement d’un garçon au cas où elle serait enceinte.  ",
"9115","P","Parfum ","Celle qui se voit en rêve parfumer un lieu de culte,  ","annonce qu’il pourrait s’agir d’accouchement d’un garçon au cas où elle serait enceinte.  ",
"9116","P","Parfum ","Se voir en rêve se parfumer d’encens,  ","annonce qu’il pourrait s’agir d’un bon comportement à l’égard des gens, des gains et de bons éloges.",
"9117","P","Parfum  ","Celle qui se voit en rêve se parfumer,  ","annonce qu’elle pourrait entamer un travail ou acte bénéfique et aurait de bons éloges. Il pourrait s’agir aussi d’un mariage pour la femme célibataire ou approche de la mort en cas de maladie.",
"9118","P","Parfum  ","Celle qui se voit en rêve mettre du parfum et que ce parfum s’évapore,  ","annonce qu’il pourrait s’agir d’éloges accompagnés d’un danger. Il pourrait s’agir aussi de mariage pour la femme célibataire ou de l’approche de la mort en cas de maladie.",
"9119","P","Parfum  ","Celle qui se voit en rêve parfumer la tombe d’un Prophète sur lui le salut,  ","annonce qu’elle pourrait accoucher d’un garçon au cas où elle serait enceinte.  ",
"9120","P","Parfum  ","Celle qui se voit en rêve parfumer la tombe d’un vertueux,  ","annonce qu’elle pourrait accoucher d’un garçon au cas où elle serait enceinte.  ",
"9121","P","Parfum  ","Celle qui se voit en rêve parfumer la tombe d’un compagnon du Prophète sur lui le lui la bénédiction et le salut,  ","annonce qu’il pourrait s’agir d’accouchement d’un garçon au cas où elle serait enceinte.  ",
"9122","P","Parfum (mélange de musc et ambre gris), Ghalia ","Se voir en rêve disposer de la Ghalia (parfum composé de musc et d’ambre),  ","annonce qu’il pourrait s’agir de pèlerinage, fortune et règne.",
"9123","P","Pari, Jeu de hasard ","Se voir en rêve pratiquer un jeu de hasard,  ","annonce qu’il pourrait s’agir de survenance de troubles et disputes.",
"9124","P","Parier, Tirage au sort ","Se voir en rêve parier avec un homme et le sort lui a été favorable,  ","annonce qu’il pourrait vaincre cet homme dans la cadre d’une affaire ou dispute et avoir raison.",
"9125","P","Parier, Tirage au sort ","Se voir en rêve parier avec un homme le sort ne lui a pas été favorable,  ","annonce qu’il pourrait s’agir d’ennuis et emprisonnement puis délivrance. En effet, Le Très-Haut a dit « Il prit part au tirage au sort qui le désigna pour être jeté (à la mer). », (As-Sâffât, 141).",
"9126","P","Paroles ","Se voir en rêve dans une chambre isolée en gypse et y entendre des paroles figurant le mal,  ","annonce qu’il pourrait s’agir de l’approche de la mort.",
"9127","P","Paroles ","Voir en rêve quelqu’un lui dire « Tu vas entrer au Paradis »,  ","annonce qu’il pourrait s’agir d’un héritage. En effet, Le Très-Haut a dit « Tel est le Paradis qu’on vous fait hériter pour ce que vous faisiez.», (Az-Zokhrouf, 72).",
"9128","P","Paroles ","Voir en rêve un castrat inconnu dans l’aspect d’un homme pieux,  ","annonce qu’il pourrait s’agir d’un ange venu lui faire une bonne nouvelle ou une alerte. ",
"9129","P","Paroles ","Voir en rêve le sultan lui faire des reproches en utilisant de belles paroles,  ","annonce qu’il pourrait  s’agir de réconciliation entre le rêveur et le sultan.",
"9130","P","Paroles ","Voir en rêve le sultan lui parler,  ","annonce qu’il pourrait s’agir d’une élévation du rang. En effet, Le Très-Haut a dit « Et le roi dit: ‘’Amenez-le moi: je me le réserve pour moi-même’’. Et lorsqu’il lui eut parlé, il dit: ""Tu es dès aujourd’hui près de nous, en une position d’autorité et de confiance’’. », (Youssouf, 54). Il pourrait ‘agir aussi de gains pour le commerçant, de victoire pour celui qui serait en dispute avec quelqu’un ainsi que la liberté pour le prisonnier.",
"9131","P","Paroles ","Se voir en rêve en dispute avec le sultan, prononçant devant lui des propos sages,  ","annonce qu’il pourrait s’agir de la réalisation d’un désir auprès de ce sultan.",
"9132","P","Paroles ","Se voir en rêve en dispute avec le sultan qui n’est pas au rang d’Imam, prononçant devant lui des propos sages,  ","annonce qu’il pourrait s’agir de la réalisation d’un désir auprès de ce sultan.",
"9133","P","Paroles ","Se voir en rêve prêter l’oreille à des paroles et suivre les meilleures d’entre elles,  ","annonce qu’il pourrait s’agir d’une bonne nouvelle. En effet, Le Très-Haut a dit « Et à ceux qui s’écartent des Tâghoût pour ne pas les adorer, tandis qu’ils reviennent à Allah, à eux la bonne nouvelle! annonce la bonne nouvelle à Mes serviteurs qui prêtent l’oreille à la Parole, puis suivent ce qu’elle contient de meilleur. Ce sont ceux-là qu’Allah a guidés et ce sont eux les doués d’intelligence! », (Az-Zoumar, 17-18).",
"9134","P","Paroles ","Se voir en rêve parler impoliment à haute voix à un savant religieux,  ","annonce qu’il pourrait s’agir d’un péché. En effet, Le Très-Haut a dit « Ô vous qui avez cru! N‘élevez pas vos voix au-dessus de la voix du Prophète, et ne haussez pas le ton en lui parlant, comme vous le haussez les uns avec les autres, sinon vos œuvres deviendraient vaines sans que vous vous en rendiez compte.», (Al-Hojorat, 2). Aussi, les savants religieux sont les héritiers des Prophète sur eux le salut.",
"9135","P","Paroles ","Se voir en rêve en fuite et pourchassé par une patrouille qui l’attrape puis le libère après leur avoir dit quelque chose,  ","annonce qu’il pourrait négliger la prière d’Al Isha et se repentir par la suite.",
"9136","P","Paroles ","Se voir en rêve dans l’aspect d’un non arabe puis parler l’arabe avec éloquence,  ","annonce qu’il pourrait s’agir d’honneur et gloire. Il pourrait s’agir aussi d’un pouvoir sans égal pour le gouvernant ou d’excellence dans un commerce ou métiers pour le commerçant et l’artisan.",
"9137","P","Paroles ","Se voir en rêve sortir en parlant,  ","annonce qu’il pourrait s’agir de guérison pour le malade.",
"9138","P","Paroles ","Se voir en rêve parler plusieurs langues,  ","annonce qu’il pourrait s’agir d’un grand pouvoir et de gloire.",
"9139","P","Paroles ","Se voir en rêve parler en répondant à une personne,  ","annonce qu’il pourrait être lui-même concerné par le contenu de sa réponse au cas où elle n’aurait pas de rapport avec son métier en état d’éveil. Sinon, le contenu de la réponse serait rapporté à la personne concernée dans le rêve.",
"9140","P","Paroles ","Voir en rêve que sa langue est tendue lors d’une argumentation,  ","annonce qu’il pourrait s’agir de puissance et victoire. ",
"9141","P","Paroles ","Voir en rêve que sa langue est fendue au point qu’il ne peut pas parler,  ","annonce qu’il pourrait s’agir de perte pour le commerçant et limogeage pour le gouvernant. Il pourrait aussi s’agir de mensonges proférés par lui et qui lui occasionneraient un mal.",
"9142","P","Paroles ","Se voir en rêve sur une tribune prononçant de mauvais propos,  ","annonce qu’il pourrait être crucifié au cas où il ne serait pas digne d’être sur une tribune.",
"9143","P","Paroles ","Se voir en rêve sur une tribune et prononcer des propos du bien,  ","annonce qu’il pourrait s’agir de pouvoir et élévation du rang pour celui qui digne de monter sur une tribune. Sinon, il pourrait s’agir de vertu.",
"9144","P","Paroles ","Voir en rêve l`ange Michaël sur lui le salut lui parler,  ","annonce qu’il pourrait s’agir de bienfaits, prospérité et bonheur. En effet, il est l`ange de la miséricorde.",
"9145","P","Paroles avec Allah Le Très-Haut ","Se voir en rêve parler au Très-Haut directement sans voile,  ","annonce qu’il pourrait s’agir d’affaiblissement de la foi. En effet, Le Très-Haut a dit «  Il n’a pas été donné à un mortel qu’Allah lui parle autrement que par révélation, ou de derrière un voile, ou qu’Il [lui] envoie un messager (ange) qui révèle, par Sa permission, ce qu’IL (Allah) veut. Il est Sublime et Sage. », (Achouraa, 51).",
"9146","P","Paroles avec Allah Le Très-Haut ","Se voir en rêve parler au Très-Haut à travers un voile,  ","annonce qu’il pourrait s’agir de consolidation de la foi et du pouvoir ainsi que la restitution d’un dépôt à son propriétaire.",
